log_light_to_mass_ratio,log_Omega,log_prob
0.6470588235294117,1.2941176470588236,-91224.140625
0.7058823529411764,1.2941176470588236,-91358.0546875
0.7647058823529411,1.2941176470588236,-90714.171875
0.8235294117647058,1.2941176470588236,-89539.5234375
0.8823529411764706,1.2941176470588236,-88116.1875
0.9411764705882353,1.2941176470588236,-86882.2421875
1.0,1.2941176470588236,-86332.890625
-1.0,1.3235294117647058,-2028389.75
-0.9411764705882353,1.3235294117647058,-1758941.25
-0.8823529411764706,1.3235294117647058,-1489180.0
-0.8235294117647058,1.3235294117647058,-1231678.5
-0.7647058823529411,1.3235294117647058,-988792.8125
-0.7058823529411764,1.3235294117647058,-772005.0
-0.6470588235294118,1.3235294117647058,-586925.625
-0.5882352941176471,1.3235294117647058,-434286.625
-0.5294117647058824,1.3235294117647058,-314761.59375
-0.47058823529411764,1.3235294117647058,-225392.921875
-0.4117647058823529,1.3235294117647058,-162573.0625
-0.3529411764705882,1.3235294117647058,-119287.0859375
-0.2941176470588236,1.3235294117647058,-91056.2265625
-0.23529411764705888,1.3235294117647058,-73789.03125
-0.17647058823529416,1.3235294117647058,-64048.51953125
-0.11764705882352944,1.3235294117647058,-59234.4765625
-0.05882352941176472,1.3235294117647058,-57407.21484375
0.0,1.3235294117647058,-57451.89453125
0.05882352941176472,1.3235294117647058,-58604.8984375
0.11764705882352944,1.3235294117647058,-60451.71875
0.17647058823529416,1.3235294117647058,-62852.20703125
0.23529411764705888,1.3235294117647058,-65722.9453125
0.2941176470588236,1.3235294117647058,-69092.0625
0.3529411764705883,1.3235294117647058,-72830.09375
0.4117647058823528,1.3235294117647058,-76785.8203125
0.47058823529411753,1.3235294117647058,-80638.6484375
0.5294117647058822,1.3235294117647058,-84015.5859375
0.588235294117647,1.3235294117647058,-86560.1015625
0.6470588235294117,1.3235294117647058,-88175.4453125
0.7058823529411764,1.3235294117647058,-88804.1953125
0.7647058823529411,1.3235294117647058,-88371.375
0.8235294117647058,1.3235294117647058,-87407.9609375
0.8823529411764706,1.3235294117647058,-86120.5859375
0.9411764705882353,1.3235294117647058,-84699.921875
1.0,1.3235294117647058,-83796.0703125
-1.0,1.3529411764705883,-2024826.25
-0.9411764705882353,1.3529411764705883,-1759791.75
-0.8823529411764706,1.3529411764705883,-1496369.875
-0.8235294117647058,1.3529411764705883,-1238063.5
-0.7647058823529411,1.3529411764705883,-994180.9375
-0.7058823529411764,1.3529411764705883,-774843.5
-0.6470588235294118,1.3529411764705883,-585267.8125
-0.5882352941176471,1.3529411764705883,-429623.375
-0.5294117647058824,1.3529411764705883,-308374.9375
-0.47058823529411764,1.3529411764705883,-218980.703125
-0.4117647058823529,1.3529411764705883,-156702.0
-0.3529411764705882,1.3529411764705883,-114584.3984375
-0.2941176470588236,1.3529411764705883,-87492.3046875
-0.23529411764705888,1.3529411764705883,-71203.5546875
-0.17647058823529416,1.3529411764705883,-61929.94140625
-0.11764705882352944,1.3529411764705883,-57443.55859375
-0.05882352941176472,1.3529411764705883,-55927.52734375
0.0,1.3529411764705883,-56074.99609375
0.05882352941176472,1.3529411764705883,-57167.8828125
0.11764705882352944,1.3529411764705883,-58850.44921875
0.17647058823529416,1.3529411764705883,-61019.32421875
0.23529411764705888,1.3529411764705883,-63697.40625
0.2941176470588236,1.3529411764705883,-66920.1953125
0.3529411764705883,1.3529411764705883,-70656.703125
0.4117647058823528,1.3529411764705883,-74650.2734375
0.47058823529411753,1.3529411764705883,-78705.15625
0.5294117647058822,1.3529411764705883,-82281.734375
0.588235294117647,1.3529411764705883,-85004.359375
0.6470588235294117,1.3529411764705883,-86815.25
0.7058823529411764,1.3529411764705883,-87527.59375
0.7647058823529411,1.3529411764705883,-87456.3828125
0.8235294117647058,1.3529411764705883,-86851.90625
0.8823529411764706,1.3529411764705883,-85839.6328125
0.9411764705882353,1.3529411764705883,-84807.7265625
1.0,1.3529411764705883,-84111.421875
-1.0,1.3823529411764706,-1979342.25
-0.9411764705882353,1.3823529411764706,-1729196.625
-0.8823529411764706,1.3823529411764706,-1476488.875
-0.8235294117647058,1.3823529411764706,-1228491.625
-0.7647058823529411,1.3823529411764706,-994437.125
-0.7058823529411764,1.3823529411764706,-780221.875
-0.6470588235294118,1.3823529411764706,-592273.4375
-0.5882352941176471,1.3823529411764706,-436405.5625
-0.5294117647058824,1.3823529411764706,-316088.5625
-0.47058823529411764,1.3823529411764706,-225562.734375
-0.4117647058823529,1.3823529411764706,-161311.609375
-0.3529411764705882,1.3823529411764706,-117402.5625
-0.2941176470588236,1.3823529411764706,-89315.3359375
-0.23529411764705888,1.3823529411764706,-72450.2421875
-0.17647058823529416,1.3823529411764706,-63443.3515625
-0.11764705882352944,1.3823529411764706,-59556.84375
-0.05882352941176472,1.3823529411764706,-58550.36328125
0.0,1.3823529411764706,-59070.47265625
0.05882352941176472,1.3823529411764706,-60381.58203125
0.11764705882352944,1.3823529411764706,-62116.91796875
0.17647058823529416,1.3823529411764706,-64161.96484375
0.23529411764705888,1.3823529411764706,-66499.6640625
0.2941176470588236,1.3823529411764706,-69189.875
0.3529411764705883,1.3823529411764706,-72103.625
0.4117647058823528,1.3823529411764706,-75149.3984375
0.47058823529411753,1.3823529411764706,-78029.5859375
0.5294117647058822,1.3823529411764706,-80509.7109375
0.588235294117647,1.3823529411764706,-82262.3125
0.6470588235294117,1.3823529411764706,-83245.0078125
0.7058823529411764,1.3823529411764706,-83571.296875
0.7647058823529411,1.3823529411764706,-83360.3515625
0.8235294117647058,1.3823529411764706,-82767.421875
0.8823529411764706,1.3823529411764706,-82162.0859375
0.9411764705882353,1.3823529411764706,-81466.8828125
1.0,1.3823529411764706,-81058.8828125
-1.0,1.4117647058823528,-1954796.375
-0.9411764705882353,1.4117647058823528,-1706029.25
-0.8823529411764706,1.4117647058823528,-1455147.5
-0.8235294117647058,1.4117647058823528,-1210567.125
-0.7647058823529411,1.4117647058823528,-978600.5
-0.7058823529411764,1.4117647058823528,-768165.75
-0.6470588235294118,1.4117647058823528,-585637.0
-0.5882352941176471,1.4117647058823528,-434816.34375
-0.5294117647058824,1.4117647058823528,-315733.375
-0.47058823529411764,1.4117647058823528,-225435.953125
-0.4117647058823529,1.4117647058823528,-161327.0
